SymptomID,Symptom,Code
3451,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3452,Angina;Hypothermia;,022253000194828000123979008386689009
3453,Angina;GenusHerpestes;ProductiveCough ;,022253000194828000388768001388771009049727002028743005
3454,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3455,StomachAche;DirtySputum;Angina;ProductiveCough ;,022253000271681002404684003248605009022253000194828000049727002028743005
3456,ProductiveCough ;,049727002028743005
3457,Hypothermia;,123979008386689009
3458,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3459,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3460,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3461,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3462,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3463,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3464,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3465,StomachAche;Hypothermia;,022253000271681002123979008386689009
3466,StomachAche;DirtySputum;ProductiveCough ;,022253000271681002404684003248605009049727002028743005
3467,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3468,GenusHerpestes;,388768001388771009
3469,StomachAche;ProductiveCough ;,022253000271681002049727002028743005
3470,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3471,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3472,Angina;Hypothermia;,022253000194828000123979008386689009
3473,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3474,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3475,StomachAche;Angina;GenusHerpestes;Hypothermia;,022253000271681002022253000194828000388768001388771009123979008386689009
3476,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3477,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3478,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3479,Hypothermia;,123979008386689009
3480,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3481,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3482,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3483,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3484,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3485,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3486,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3487,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3488,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3489,Hypothermia;,123979008386689009
3490,Hypothermia;,123979008386689009
3491,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3492,StomachAche;Angina;,022253000271681002022253000194828000
3493,ProductiveCough ;,049727002028743005
3494,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3495,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3496,GenusHerpestes;ProductiveCough ;,388768001388771009049727002028743005
3497,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3498,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
3499,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3500,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3501,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3502,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3503,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
3504,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3505,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3506,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3507,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3508,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3509,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3510,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3511,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3512,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3513,StomachAche;DirtySputum;Angina;Hypothermia;,022253000271681002404684003248605009022253000194828000123979008386689009
3514,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3515,Hypothermia;,123979008386689009
3516,StomachAche;DirtySputum;Angina;,022253000271681002404684003248605009022253000194828000
3517,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3518,DirtySputum;Angina;GenusHerpestes;Hypothermia;,404684003248605009022253000194828000388768001388771009123979008386689009
3519,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3520,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3521,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3522,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3523,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3524,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3525,StomachAche;ProductiveCough ;,022253000271681002049727002028743005
3526,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3527,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3528,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3529,DirtySputum;Angina;Hypothermia;,404684003248605009022253000194828000123979008386689009
3530,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3531,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3532,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3533,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3534,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
3535,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
3536,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3537,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3538,StomachAche;DirtySputum;Angina;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009022253000194828000123979008386689009049727002028743005
3539,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3540,Hypothermia;,123979008386689009
3541,StomachAche;DirtySputum;Angina;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009022253000194828000123979008386689009049727002028743005
3542,StomachAche;Angina;GenusHerpestes;Hypothermia;,022253000271681002022253000194828000388768001388771009123979008386689009
3543,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3544,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
3545,Hypothermia;,123979008386689009
3546,StomachAche;Hypothermia;,022253000271681002123979008386689009
3547,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3548,Angina;Hypothermia;,022253000194828000123979008386689009
3549,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3550,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3551,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3552,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3553,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3554,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3555,Hypothermia;,123979008386689009
3556,Angina;GenusHerpestes;Hypothermia;,022253000194828000388768001388771009123979008386689009
3557,StomachAche;Angina;,022253000271681002022253000194828000
3558,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3559,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3560,StomachAche;Angina;Hypothermia;,022253000271681002022253000194828000123979008386689009
3561,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3562,DirtySputum;GenusHerpestes;ProductiveCough ;,404684003248605009388768001388771009049727002028743005
3563,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3564,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
3565,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3566,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3567,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
3568,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3569,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3570,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3571,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3572,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3573,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3574,Hypothermia;,123979008386689009
3575,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3576,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3577,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3578,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3579,Hypothermia;,123979008386689009
3580,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3581,StomachAche;DirtySputum;,022253000271681002404684003248605009
3582,StomachAche;Angina;Hypothermia;,022253000271681002022253000194828000123979008386689009
3583,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3584,StomachAche;Hypothermia;,022253000271681002123979008386689009
3585,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3586,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3587,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3588,DirtySputum;Angina;Hypothermia;,404684003248605009022253000194828000123979008386689009
3589,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3590,Hypothermia;,123979008386689009
3591,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3592,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3593,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3594,DirtySputum;Angina;GenusHerpestes;Hypothermia;,404684003248605009022253000194828000388768001388771009123979008386689009
3595,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3596,Angina;,022253000194828000
3597,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3598,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3599,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3600,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
